,Sentence,CF,SF,CbD,DI,Violation,PrDist
74,The ambitious students read the books. They were divisive.,0.4563781333936764,0.4563781333903393,-4.157028155916112,2.3528225230324704,1.3510108462972235,"[[0.43761994 0.45114099 0.03204169 0.07919738]
 [0.40345706 0.48530386 0.02892573 0.08231334]
 [0.26008457 0.34140457 0.20957707 0.1889338 ]
 [0.28909987 0.31238926 0.14328292 0.25522795]]"
75,The curious bee buzzed around the abundant flower. It was collecting valuable pollen.,0.7064169537754946,0.7064169537660506,-5.298431315589564,4.257444368573946,1.3167146116377717,"[[0.42158908 0.0762684  0.43421254 0.06792999]
 [0.44237123 0.05548624 0.45040949 0.05173304]
 [0.15095253 0.03541123 0.70484908 0.10878715]
 [0.17224174 0.01412203 0.72053898 0.09309726]]"
76,The brave bee stopped at the abundant flower. It was searching for pollen.,0.5143706211533232,0.5143706211770578,-4.1498432646595695,2.5729720769021918,1.3342835088980394,"[[0.24400588 0.04225711 0.55662773 0.15710929]
 [0.21835989 0.06790309 0.48781119 0.22592583]
 [0.45212293 0.12517575 0.34851067 0.07419065]
 [0.43337432 0.14392436 0.27279676 0.14990456]]"
77,The hardworking students learned from the humorous books. They were enhancing their understanding.,0.15405080831258267,0.15405080870297083,-2.5915910704403493,0.9919822964528544,1.3359260467288907,"[[0.5377461  0.26545738 0.13017607 0.06662045]
 [0.51775501 0.28544847 0.13139766 0.06539886]
 [0.51274745 0.24911949 0.15517472 0.08295834]
 [0.4970251  0.26484184 0.15212757 0.08600549]]"
78,The sailors sprang from the unprotected boats. They were avoiding capsizing.,0.6799384167561522,0.6799384166941177,-4.276946620566623,2.9442862370457963,1.3102431951690505,"[[0.33216171 0.16539245 0.39701596 0.10542989]
 [0.23900873 0.25854542 0.31467857 0.18776728]
 [0.01658543 0.03265382 0.71259224 0.23816851]
 [0.02785895 0.0213803  0.52582835 0.4249324 ]]"
79,The police arrested the criminals after a tip-off. They were trying to sell drugs.,0.5563872376971695,0.5563872377355643,-3.763394434345275,2.570855681396275,1.327151319960839,"[[0.63876908 0.20365085 0.11732416 0.04025591]
 [0.28652247 0.55589745 0.0515965  0.10598358]
 [0.67571144 0.21879477 0.0803818  0.02511199]
 [0.30062451 0.59388169 0.03749446 0.06799934]]"
80,The plucky birds chewed on the soft seeds. They were satisfying their hunger.,0.5585630299290827,0.5585630299838993,-4.636113698764235,3.381763200821962,1.3296274348382102,"[[0.19762244 0.43799553 0.15111776 0.21326427]
 [0.05891052 0.57670745 0.09308313 0.2712989 ]
 [0.19903081 0.51152587 0.14970939 0.13973393]
 [0.11581906 0.59473762 0.03617459 0.25326874]]"
81,The birds flitted to the slow seeds. They were flying to new destinations.,0.9737763629560747,0.9737763629556512,-5.4183587511715645,4.6954314477991765,1.3006042978166115,"[[2.85827828e-01 1.65054233e-01 3.65135732e-01 1.83982207e-01]
 [4.42952063e-01 7.92999846e-03 5.35132374e-01 1.39855651e-02]
 [1.84347502e-03 2.46459843e-03 6.49120085e-01 3.46571841e-01]
 [4.15662621e-03 1.51447240e-04 9.73927810e-01 2.17641164e-02]]"
82,The hard-working students analyzed the useful books. They were discovering new information.,0.8173740743592801,0.817374074324868,-4.668718739060688,3.9447473325851905,1.3129610000291698,"[[0.62871449 0.06419465 0.28206967 0.0250212 ]
 [0.59948669 0.09342244 0.2622352  0.04485567]
 [0.08355978 0.0098503  0.82722438 0.07936554]
 [0.08179284 0.01161724 0.77992905 0.12666087]]"
83,The dangerous storm posed a threat to the flight. It was creating dangerous conditions.,0.6473035132862472,0.6473035132785812,-3.859993210148744,3.3931585837867835,1.0168206538015607,"[[0.01570925 0.09984989 0.74715341 0.13728744]
 [0.07339081 0.04216833 0.48162749 0.40281337]
 [0.24193542 0.11209674 0.52092724 0.1250406 ]
 [0.04934962 0.30468255 0.50566868 0.14029915]]"
84,The precise sniper assassinated the dangerous terrorist. He was a vicious criminal.,0.7975664443314041,0.7975664443120524,-3.996214322936373,3.1902657773256173,1.3076596273558896,"[[0.38653969 0.10388717 0.40805812 0.10151502]
 [0.090067   0.40035986 0.09635484 0.4132183 ]
 [0.78090571 0.20308257 0.0136921  0.00231962]
 [0.18263486 0.80135342 0.00378698 0.01222474]]"
85,The people held hands against the government. They were colluding with corporations.,0.4872687828475375,0.48726878284329445,-2.7468466839034904,2.005067303795597,1.4330075073509159,"[[0.15109921 0.06068484 0.45270123 0.33551472]
 [0.02289305 0.18889101 0.07964057 0.70857538]
 [0.08133141 0.03520025 0.52246903 0.36099931]
 [0.03621198 0.08031968 0.06632164 0.8171467 ]]"
86,The resourceful sniper neutralized the terrorist. He was a talented sharpshooter.,0.7921540694569327,0.79215406939236,-3.9365237375812807,3.168616277828514,1.326803267124522,"[[0.43378404 0.09274258 0.38937813 0.08409525]
 [0.10580509 0.42072153 0.09473041 0.37874297]
 [0.81718133 0.17550824 0.00598084 0.00132959]
 [0.19905854 0.79363103 0.00147696 0.00583347]]"
87,The agile bee flew to the pretty flower. It was a valuable resource.,0.7035924192026606,0.7035924192273286,-3.0565083788705065,2.236412980026048,1.3231679520693689,"[[4.36724333e-01 1.44108514e-03 5.60544330e-01 1.29025178e-03]
 [2.56577840e-01 1.81587578e-01 3.29003056e-01 2.32831525e-01]
 [9.60192962e-01 2.70863392e-03 3.70757010e-02 2.27029954e-05]
 [5.63412174e-01 3.99489422e-01 2.21687228e-02 1.49296812e-02]]"
88,The sniper took out the terrorist. He was a notorious assassin.,0.612595755029085,0.6125957538185611,-3.701631329353745,2.456340127739273,1.3220418294264196,"[[0.62867439 0.1639637  0.16545298 0.04190893]
 [0.14189238 0.65074572 0.03814996 0.16921194]
 [0.62942739 0.16252954 0.16469998 0.04334309]
 [0.14286386 0.64909307 0.03717848 0.17086459]]"
89,The storm battered the international flight. It was making road conditions hazardous.,0.9648980102346555,0.9648980102345281,-5.9422789902767645,5.50136064588167,1.3235696026589785,"[[0.23539449 0.08783758 0.49827973 0.17848819]
 [0.31306394 0.01016813 0.66226957 0.01449836]
 [0.00931515 0.00112035 0.72435908 0.26520543]
 [0.00901399 0.0014215  0.96631951 0.02324499]]"
90,The smart sailors threw themselves off the boats. They were not safe.,0.7109902736138063,0.7109902736018276,-4.00312883254381,2.843961094455225,1.3430315705957043,"[[0.05091315 0.10685676 0.24464506 0.59758502]
 [0.13878048 0.01898944 0.72997971 0.11225038]
 [0.1726512  0.41112214 0.12290701 0.29331964]
 [0.50475575 0.0790176  0.36400444 0.05222222]]"
91,The chirpy birds ate the ripe seeds. They were a satisfying food.,0.4372871010850461,0.4372870982228969,-2.6221852324553288,2.044629770917227,1.260105403030991,"[[0.23634758 0.13475789 0.57204499 0.05684953]
 [0.15022839 0.22087708 0.41473328 0.21416125]
 [0.39045612 0.10063521 0.41793646 0.09097222]
 [0.08433615 0.40675517 0.48062552 0.02828316]]"
92,The chirpy birds plucked the crisp seeds. They were flavorsome.,0.4623461696032243,0.46234616208844503,-3.2518735183119603,1.849384678416031,1.3316279697024704,"[[0.65969474 0.18857667 0.11494721 0.03678139]
 [0.32869022 0.51958119 0.05723502 0.09449358]
 [0.46321873 0.13409711 0.31142321 0.09126095]
 [0.22711233 0.37020351 0.15881291 0.24387125]]"
93,The precise sniper targeted the terrorist. He was a dangerous killer.,0.6840757564351004,0.684075756422776,-3.555940119062006,2.7363030257431262,1.3213706766499629,"[[0.05442952 0.01807377 0.70214952 0.22534719]
 [0.01032682 0.06217647 0.1360075  0.79148921]
 [0.1226505  0.03857838 0.63392854 0.20484258]
 [0.02410613 0.13712276 0.1222282  0.71654292]]"
94,The peaceful people blockaded the government building against the out-of-touch government. They were making a point.,0.5092801658180465,0.5092801660102798,-3.8798569816348154,2.037120664053873,1.324749186395878,"[[0.30446592 0.27609754 0.21967715 0.19975939]
 [0.04135894 0.53920452 0.02992436 0.38951218]
 [0.2660726  0.24119363 0.25807047 0.2346633 ]
 [0.03626799 0.47099824 0.03501531 0.45771846]]"
95,The hardworking students immersed themselves in the books. They were visually stunning.,0.4348583883488837,0.4348583859659447,-4.077231774435311,2.469056330932718,1.3104823451234808,"[[0.0804272  0.12318599 0.30559168 0.49079512]
 [0.12746333 0.07614986 0.45546699 0.34091981]
 [0.06377419 0.08429775 0.3222447  0.52968336]
 [0.0840765  0.06399543 0.49885382 0.35307424]]"
96,The birds munched on the exotic seeds. They were looking for a meal.,0.45062993940212226,0.4506299393866585,-0.9864724413652279,1.1972131443356768,1.8751709681392132,"[[0.7041952  0.04568183 0.03119551 0.21892746]
 [0.27733491 0.47254212 0.17323883 0.07688414]
 [0.32652903 0.20988894 0.40886168 0.05472035]
 [0.0346378  0.50178017 0.41593594 0.04764609]]"
97,The resilient people took action against the corrupt government. They were committing war crimes.,0.3185210367498085,0.318521036751545,-2.4864109536782495,1.3273795134812447,1.3205770211315369,"[[0.64443657 0.01480117 0.33332221 0.00744005]
 [0.4942886  0.16494915 0.25328638 0.08747588]
 [0.71553867 0.01871247 0.26222011 0.00352876]
 [0.55656541 0.17768572 0.19100956 0.0747393 ]]"
98,The sudden storm forced the commercial flight. It was carrying cargo.,0.7864768423867463,0.7864768424056838,-6.525886502735574,5.941631379118885,1.2084275151161474,"[[0.07646876 0.03959126 0.78341233 0.10052764]
 [0.11474738 0.00131264 0.78778949 0.09615049]
 [0.1507961  0.010154   0.709085   0.12996491]
 [0.12424063 0.03670947 0.77829624 0.06075367]]"
99,The adventurous students read over the adventurous books. They were improving their problem-solving skills.,0.6346255269755099,0.6346255269763881,-4.113226906700657,2.5385021079156007,1.3251620530630353,"[[0.28063041 0.0194454  0.65407093 0.04585325]
 [0.13608375 0.16399207 0.31759649 0.38232769]
 [0.44110392 0.03060739 0.49359742 0.03469126]
 [0.21444327 0.25726804 0.23923697 0.28905172]]"
100,The bee hovered above the flower. It was gathering nectar.,0.5698737898691926,0.5698737897157834,-3.8794730083540117,2.279495159477829,1.3999397503060678,"[[0.16755993 0.19375079 0.21132043 0.42736885]
 [0.35272326 0.00858746 0.57846125 0.06022803]
 [0.19313781 0.39544586 0.18574255 0.22567378]
 [0.5414615  0.04712217 0.38972301 0.02169333]]"
101,The storm posed a threat to the commercial flight. It was full of passengers.,0.6241944681104595,0.624194468132296,-3.110755106126148,2.4967778725306666,1.1682705680965388,"[[0.13091937 0.12555539 0.64891962 0.09460562]
 [0.20611309 0.05036167 0.67455613 0.06896911]
 [0.60373207 0.20079671 0.17610693 0.01936429]
 [0.75095647 0.05357231 0.12971276 0.06575846]]"
102,The accurate sniper targeted the terrorist. He was a successful marksman.,0.651285513388822,0.6512855133094356,-3.390383879975836,2.364024022762923,1.3277137722745407,"[[0.42499425 0.04970487 0.47317731 0.05212357]
 [0.14344216 0.33125696 0.16372339 0.36157749]
 [0.8044781  0.09207801 0.09369345 0.00975043]
 [0.27449633 0.62205979 0.03266922 0.07077466]]"
103,The serrated knife severed the swimming fence with minimal effort. It was sharp and precise.,0.9016286769282056,0.9016286769281255,-4.535664106536732,3.868058954456502,1.3318134652285831,"[[0.62121198 0.01980713 0.34620255 0.01277834]
 [0.45090807 0.19011104 0.2554971  0.10348379]
 [0.06412532 0.00166054 0.90328921 0.03092493]
 [0.04527091 0.02051494 0.66113426 0.27307989]]"
104,The storm affected the scheduled flight. It was bringing high winds.,0.9089984732187226,0.9089984732114157,-5.207232087558962,4.597113947883984,1.3220855074858644,"[[0.03807128 0.91103512 0.00203665 0.04885695]
 [0.20669609 0.74241031 0.01057557 0.04031803]
 [0.02118555 0.43636613 0.01892238 0.52352594]
 [0.09532578 0.3622259  0.12194589 0.42050243]]"
105,The enthusiastic heart pumped blood with assurance. It was a well-functioning organ.,0.3953755783166347,0.3953755783137427,-2.9754884726476423,1.5815023132669181,1.2443339278712924,"[[0.38343078 0.16046312 0.37652941 0.07957669]
 [0.23714222 0.30675168 0.20693648 0.24916962]
 [0.63027643 0.20917785 0.12968375 0.03086197]
 [0.34617258 0.49328171 0.09790613 0.06263959]]"
106,The enthusiastic students memorized the imaginative books. They were mastering new subjects.,0.8713685171148525,0.8713685171142506,-5.49548053886474,4.759109525274793,1.3235096610167671,"[[0.24553143 0.00979793 0.72190103 0.02276961]
 [0.14457621 0.11075315 0.42916201 0.31550863]
 [0.09342252 0.00264142 0.87400994 0.02992611]
 [0.05321142 0.04285253 0.5205268  0.38340925]]"
107,The knife scratched the school fence with minimal effort. It was an accurate instrument.,0.8142691621689233,0.8142691621685669,-4.076801036257374,3.2570766486756932,1.3411808790102768,"[[0.58574704 0.07047773 0.30137698 0.04239825]
 [0.18710629 0.46911847 0.09105249 0.25272275]
 [0.06662703 0.00622783 0.82049699 0.10664815]
 [0.02322615 0.04962871 0.25493264 0.67221251]]"
108,The sturdy knife sliced through the fence firmly. It was separating the properties.,0.23830134211442489,0.23533157155308082,-0.7109553334962122,0.9413262862269303,1.5400276023940729,"[[0.66496999 0.02180881 0.07643178 0.23678942]
 [0.47354151 0.21323729 0.05262171 0.26059949]
 [0.64953233 0.11196246 0.09186944 0.14663577]
 [0.30227052 0.45922427 0.2238927  0.01461252]]"
109,The active birds reached for the exotic seeds. They were mouth-watering.,0.44959127273145905,0.4495912727312169,-3.4773138025558294,1.7983650909276596,1.3058776799338259,"[[0.30360938 0.51716156 0.06757028 0.11165878]
 [0.47542121 0.34534972 0.09605577 0.0831733 ]
 [0.17060359 0.31243911 0.20057607 0.31638123]
 [0.27516778 0.20787492 0.2963092  0.2206481 ]]"
110,The hardworking students examined the useful books. They were convincing.,0.666208431460718,0.6662084314584606,-3.391931589960566,2.4092101832412656,1.3264796743053213,"[[0.06597315 0.53737053 0.04408816 0.35256816]
 [0.42900346 0.17434022 0.2833604  0.11329592]
 [0.0122769  0.09815744 0.09778441 0.79178125]
 [0.07868818 0.03174616 0.63367568 0.25588999]]"
111,The swift birds experimented with the tough seeds. They were looking for new flavors.,0.33446670745947316,0.3344667074769474,-2.796753217277673,1.5277003880985247,1.1944033531627132,"[[0.00653253 0.1892956  0.23675399 0.56741787]
 [0.07918186 0.11664628 0.36861752 0.43555434]
 [0.06151407 0.0518186  0.18177246 0.70489487]
 [0.025377   0.08795566 0.42242237 0.46424496]]"
112,The strong sailors dived off the boats. They were lacking necessary supplies.,0.48019388677702657,0.48019388674260655,-3.411755811139422,2.3001455195337472,1.3378971601223153,"[[0.10306198 0.05293734 0.53313123 0.31086944]
 [0.01171925 0.14428007 0.04943758 0.79456309]
 [0.29477553 0.15673445 0.34141768 0.20707234]
 [0.03133144 0.42017854 0.02982539 0.51866462]]"
113,The sturdy knife cut through the fence smoothly. It was transparent and thin.,0.7128360823986588,0.7128360822241402,-2.24907622214239,1.842770191268737,1.5401738186743106,"[[0.0063664  0.4817195  0.07393805 0.43797605]
 [0.15409107 0.33399483 0.38690593 0.12500817]
 [0.04816686 0.03368444 0.03213758 0.88601112]
 [0.0183688  0.0634825  0.5226282  0.3955205 ]]"
114,The turbulent storm devastated the international flight. It was carrying cargo.,0.8483304592127352,0.8483304586776388,-4.695727730120807,4.183675476388499,1.249920128990117,"[[0.50501227 0.1245415  0.32212991 0.04831632]
 [0.59602118 0.0335326  0.31989329 0.05055294]
 [0.04771795 0.01986605 0.77942423 0.15299177]
 [0.0660302  0.0015538  0.84988426 0.08253174]]"
115,The indomitable heart pumped blood with care. It was a driven muscle.,0.7304753369536471,0.7304753359465821,-4.070591876753718,2.921901347814588,1.3245617749098133,"[[0.36522147 0.15949642 0.32457932 0.15070279]
 [0.10450301 0.42021488 0.08596024 0.38932187]
 [0.63371508 0.28722351 0.05608571 0.0229757 ]
 [0.17609351 0.74484508 0.01436974 0.06469167]]"
116,The storm alarm the commercial flight. It was carrying essential supplies.,0.6199784152616497,0.6199784152602227,-3.1487965236788096,2.479913661066022,1.2919017951727871,"[[8.35667281e-05 1.12024571e-03 6.21098661e-01 3.77697527e-01]
 [4.41806317e-04 7.62006121e-04 7.17361939e-02 9.27059994e-01]
 [2.44453927e-01 1.28294312e-01 3.76728301e-01 2.50523461e-01]
 [3.28933565e-02 3.39854882e-01 3.92846437e-02 5.87967118e-01]]"
117,The birds chewed on the falling seeds. They were in search of sustenance.,0.3785712663073654,0.3785712663241203,-1.6819035203215849,1.6657453161885807,1.6777521149814518,"[[0.13095711 0.14867605 0.11081099 0.60955585]
 [0.12276089 0.15687228 0.53544354 0.1849233 ]
 [0.23996661 0.20360998 0.00180149 0.55462192]
 [0.43314231 0.01043429 0.22506212 0.33136128]]"
118,The winning sniper assassinated the ruthless terrorist. He was a successful marksman.,0.6758690459982528,0.6758690459951464,-3.947939792887232,2.7335375327334117,1.3143579094189828,"[[0.28536679 0.02828982 0.62163823 0.06470516]
 [0.10310811 0.2105485  0.21806383 0.46827956]
 [0.20792584 0.02321014 0.69907918 0.06978484]
 [0.07213854 0.15899743 0.2490334  0.51983063]]"
119,The tireless bee worked on the productive flower. It was producing nectar.,0.9415323907210006,0.9415323906952529,-4.785611671140205,3.8400969610587685,1.3216678633000472,"[[6.64341805e-03 4.53956620e-01 7.66090578e-03 5.31739056e-01]
 [2.04554190e-01 2.56045848e-01 2.37553998e-01 3.01845964e-01]
 [1.36221966e-02 9.42214518e-01 6.82127180e-04 4.34811583e-02]
 [4.22790612e-01 5.33046103e-01 1.93175765e-02 2.48457089e-02]]"
120,The hard-working bee sought pollen from the flower. It was searching for pollen.,0.46517020543218957,0.4651702054300242,-3.446433233253108,1.8606808217301682,1.2903556173444803,"[[0.56875019 0.08288168 0.30926301 0.03910512]
 [0.36965009 0.28198178 0.18280413 0.165564  ]
 [0.35413552 0.05870747 0.52387767 0.06327933]
 [0.22338323 0.18945976 0.32907099 0.25808602]]"
