,Unnamed: 0,Sentence,CF,SF,CbD,DI,Distribution,Entropy
73,73,The activist people occupied the city center against the unrepresentative government. They were spreading false information.,0.7979915929356729,0.7979915931904896,-3.9813715396265392,3.191966372761959,"[[0.09279622 0.39392843 0.09956606 0.41370928]
 [0.39489026 0.09183439 0.4179819  0.09529345]
 [0.00275003 0.01213054 0.18961225 0.79550718]
 [0.01201165 0.00286892 0.80086051 0.18425892]]",(0.022831568052-0j)
74,74,The knife punctured the fence surrounding the park. It was stuck for a moment.,0.6507824139105933,0.6507824143364282,-4.268284425284789,3.1132995243402717,"[[0.16896809 0.68310265 0.03232023 0.11560903]
 [0.18181034 0.67026039 0.03152156 0.11640771]
 [0.0668213  0.27405306 0.13446702 0.52465861]
 [0.07019173 0.27068264 0.14314017 0.51598546]]",(0.304350290217+0j)
75,75,The ambitious students read the books. They were divisive.,0.8857199139321977,0.8857199139324369,-4.200993545001741,3.868378195264793,"[[0.03424819 0.00873441 0.40948652 0.54753088]
 [0.00759467 0.03538793 0.92110784 0.03590956]
 [0.09140211 0.27095796 0.3523326  0.28530732]
 [0.30946784 0.05289224 0.61923468 0.01840524]]",(0.749028671185-0j)
76,76,The curious bee buzzed around the abundant flower. It was collecting valuable pollen.,0.5022790283540142,0.5022790284118994,-2.631363464437884,2.0091161136835787,"[[0.77354177 0.16764914 0.05020703 0.00860206]
 [0.88866514 0.05252577 0.05369758 0.00511151]
 [0.35404586 0.08603782 0.46970293 0.09021338]
 [0.41983075 0.02025294 0.52253197 0.03738434]]",(0.42612093417+0j)
77,77,The brave bee stopped at the abundant flower. It was searching for pollen.,0.7316353865532754,0.7316353867464176,-3.834517827826883,2.945025777342742,"[[0.68117441 0.14244183 0.14706289 0.02932087]
 [0.77464143 0.04897482 0.16519039 0.01119337]
 [0.1703604  0.03783602 0.6578769  0.13392667]
 [0.1966957  0.01150072 0.74313611 0.04866747]]",(0.007045094865+0j)
78,78,The hardworking students learned from the humorous books. They were enhancing their understanding.,0.1120906274791984,0.112090627475303,-1.1513899010961,0.7097228666599417,"[[0.73957093 0.13876047 0.07342038 0.04824822]
 [0.75872147 0.11960993 0.04712008 0.07454852]
 [0.58234484 0.11855584 0.23064647 0.06845285]
 [0.65780863 0.04309205 0.14803292 0.1510664 ]]",(0.998200213625+0j)
79,79,The sailors sprang from the unprotected boats. They were avoiding capsizing.,0.4424111276774631,0.4424111276775656,-4.501026576220774,2.894379379228873,"[[0.37352205 0.44270462 0.05575268 0.12802065]
 [0.45619927 0.36002739 0.07884368 0.10492966]
 [0.35297307 0.51871279 0.07630166 0.05201248]
 [0.47285957 0.39882629 0.06218338 0.06613076]]",(0.295305010297-0j)
80,80,The police arrested the criminals after a tip-off. They were trying to sell drugs.,0.5137940130687143,0.51379401306939,-3.352200863385588,2.0551760522809275,"[[0.30549301 0.33800423 0.17297943 0.18352334]
 [0.4939576  0.14953963 0.27658466 0.07991811]
 [0.47465875 0.51760769 0.00381368 0.00391988]
 [0.76499144 0.22727501 0.00555082 0.00218273]]",(0.092408217568+0j)
81,81,The plucky birds chewed on the soft seeds. They were satisfying their hunger.,0.3367547463803624,0.3367547463801263,-1.489654161344243,1.3470189855222117,"[[0.38403214 0.03738896 0.07277501 0.5058039 ]
 [0.35663051 0.06479059 0.40154534 0.17703357]
 [0.39807642 0.34581375 0.05873073 0.1973791 ]
 [0.73956047 0.00432969 0.01861537 0.23749446]]",(0.053934009471-0j)
82,82,The birds flitted to the slow seeds. They were flying to new destinations.,0.2806337551393483,0.280633755138064,-1.7715233194356654,1.2010553988858128,"[[0.54899317 0.2705865  0.12082618 0.05959414]
 [0.8057156  0.01386407 0.1643676  0.01605273]
 [0.59705526 0.31055055 0.07276409 0.01963009]
 [0.88129434 0.02631147 0.08878886 0.00360532]]",(0.087839953317+0j)
83,83,The hard-working students analyzed the useful books. They were discovering new information.,0.701656453677046,0.7016564539948997,-3.63279738680012,2.806625815980987,"[[0.25758278 0.49343952 0.07247556 0.17650214]
 [0.0401607  0.71086161 0.00920515 0.23977254]
 [0.06952187 0.1033327  0.26053647 0.56660896]
 [0.00942606 0.16342851 0.03993979 0.78720564]]",(0.0270383903-0j)
84,84,The dangerous storm posed a threat to the flight. It was creating dangerous conditions.,0.655589385921792,0.655589385984294,-4.379750750962763,3.6608108467050777,"[[0.12394666 0.73017205 0.07458266 0.07129864]
 [0.17239173 0.68172697 0.13839419 0.00748711]
 [0.17245511 0.39794413 0.0260742  0.40352655]
 [0.22075632 0.34964292 0.0900296  0.33957116]]",(0.426674786341-0j)
85,85,The precise sniper assassinated the dangerous terrorist. He was a vicious criminal.,0.6072084000979405,0.6072084008941585,-2.629825193598473,1.9057188648611303,"[[0.04528593 0.45709268 0.00295704 0.49466435]
 [0.18444134 0.31793728 0.17902165 0.31859974]
 [0.01786033 0.00808857 0.03038264 0.94366847]
 [0.01446036 0.01148854 0.34900263 0.62504848]]",(0.956267326176-0j)
86,86,The people held hands against the government. They were colluding with corporations.,0.5507924377655768,0.5507924378794133,-3.263363271881004,2.2613828015706883,"[[0.14978686 0.2245967  0.23914996 0.38646648]
 [0.33504024 0.03934332 0.55673438 0.06888206]
 [0.36728921 0.57244005 0.02164761 0.03862313]
 [0.83830081 0.10142845 0.05347381 0.00679693]]",(0.010935023663-0j)
87,87,The resourceful sniper neutralized the terrorist. He was a talented sharpshooter.,0.7887312449206109,0.7887312448580397,-5.006392626245796,3.829340262850363,"[[0.01894727 0.49366736 0.01907065 0.46831472]
 [0.17669093 0.3359237  0.16731988 0.3200655 ]
 [0.03134448 0.79540468 0.00667344 0.1665774 ]
 [0.28542935 0.54131981 0.05858146 0.11466938]]",(0.002165960395+0j)
88,88,The agile bee flew to the pretty flower. It was a valuable resource.,0.9274518285795068,0.927451828823436,-4.614212883702815,3.7098073152937454,"[[0.0354193  0.92885401 0.00140218 0.03432452]
 [0.54567337 0.41859993 0.02065129 0.01507541]
 [0.01531869 0.40902217 0.02150279 0.55415636]
 [0.23899136 0.1853495  0.3273333  0.24832585]]",(0.014710880229-0j)
89,89,The sniper took out the terrorist. He was a notorious assassin.,0.5403432623229134,0.5403432623227483,-3.1052723341344413,2.1636105320698125,"[[0.08758254 0.5062849  0.06461932 0.34151324]
 [0.12983485 0.46403259 0.15164249 0.25449007]
 [0.0081568  0.04480801 0.14404507 0.80299013]
 [0.00384673 0.04911808 0.27763062 0.66940458]]",(0.91083322429-0j)
90,90,The storm battered the international flight. It was making road conditions hazardous.,0.5720586134786553,0.5720586134762368,-3.5916989007423252,2.4339392924974774,"[[0.12225831 0.03752113 0.60957974 0.23064082]
 [0.02327207 0.13650737 0.10008116 0.7401394 ]
 [0.42869651 0.14484252 0.30314154 0.12331943]
 [0.07774209 0.49579694 0.04561114 0.38084984]]",(0.061650997123+0j)
91,91,The smart sailors threw themselves off the boats. They were not safe.,0.3872376877179317,0.3872376881934585,-3.4697912889454847,2.142674184776465,"[[0.16481459 0.41083516 0.13341615 0.2909341 ]
 [0.19554017 0.38010958 0.14979988 0.27455037]
 [0.00915585 0.03082535 0.28907488 0.67094391]
 [0.01366054 0.02632067 0.3316795  0.62833929]]",(0.976623925969+0j)
92,92,The chirpy birds ate the ripe seeds. They were a satisfying food.,0.4820926943254788,0.4820926942864268,-3.2907859371451327,2.2952077553420613,"[[0.69662051 0.05952637 0.22874334 0.01510978]
 [0.26283176 0.49331511 0.08873015 0.15512297]
 [0.7640006  0.05556001 0.16136326 0.01907614]
 [0.29824057 0.52132004 0.05332135 0.12711805]]",(0.372415146375-0j)
93,93,The chirpy birds plucked the crisp seeds. They were flavorsome.,0.7670102471212153,0.767010247125851,-3.976234516951521,3.0680409885034035,"[[0.0891785  0.61114592 0.04788273 0.25179285]
 [0.51213386 0.18819055 0.2211236  0.07855199]
 [0.11608048 0.787991   0.02098076 0.07494777]
 [0.65295881 0.25111267 0.08029865 0.01562987]]",(0.459079487363+0j)
94,94,The precise sniper targeted the terrorist. He was a dangerous killer.,0.4340117613203623,0.4340117615155457,-3.525861053188086,1.8857577681061184,"[[0.01269246 0.45003004 0.01601828 0.52125922]
 [0.15111136 0.31161114 0.19912773 0.33814977]
 [0.00730063 0.38036614 0.02141011 0.59092312]
 [0.13746996 0.25019681 0.21276913 0.39956409]]",(0.254003468588+0j)
95,95,The peaceful people blockaded the government building against the out-of-touch government. They were making a point.,0.6072235437613729,0.6072235437650727,-3.6138240922960208,2.4288941750607207,"[[0.12541797 0.30754379 0.13767858 0.42935966]
 [0.23442467 0.19853709 0.38994597 0.17709228]
 [0.01613286 0.00101423 0.24696369 0.73588921]
 [0.0098551  0.007292   0.61451554 0.36833736]]",(0.793501726459-0j)
96,96,The hardworking students immersed themselves in the books. They were visually stunning.,0.4126213292351331,0.4126213292350108,-2.787647720085011,1.650485316941131,"[[0.29695356 0.39375704 0.11326544 0.19602395]
 [0.59099628 0.09971433 0.13349476 0.17579463]
 [0.05886663 0.25300308 0.35135238 0.33677791]
 [0.2415554  0.07031431 0.48293563 0.20519466]]",(0.026770828891+0j)
97,97,The birds munched on the exotic seeds. They were looking for a meal.,0.8846450126321126,0.8846450126393013,-5.986962259673923,5.45202825699875,"[[0.03562397 0.00648175 0.80805364 0.14984065]
 [0.03882935 0.00327636 0.88792138 0.06997291]
 [0.3095487  0.05576686 0.53412891 0.10055554]
 [0.33768532 0.02763023 0.58906541 0.04561904]]",(0.229918226681-0j)
98,98,The resilient people took action against the corrupt government. They were committing war crimes.,0.6829466333137211,0.6829466332490953,-5.044937169148955,3.9389532234647007,"[[0.09956333 0.71174048 0.02879385 0.15990233]
 [0.35112342 0.4601804  0.06997263 0.11872355]
 [0.0846195  0.63826823 0.04373769 0.23337459]
 [0.29468149 0.42820624 0.12641457 0.15069771]]",(0.487547989159-0j)
99,99,The sudden storm forced the commercial flight. It was carrying cargo.,0.7944658511206727,0.7944658511210616,-4.027402394218138,3.1778634044842464,"[[0.0621299  0.33183503 0.09647289 0.50956218]
 [0.30728032 0.08668461 0.47370334 0.13233173]
 [0.15100798 0.80206066 0.00759481 0.03933655]
 [0.7441616  0.20890704 0.03682205 0.0101093 ]]",(0.208149954332-0j)
100,100,The adventurous students read over the adventurous books. They were improving their problem-solving skills.,0.2934574171161286,0.2934574171234438,-2.712351177868434,1.6940434620607376,"[[0.13231812 0.29617472 0.16612127 0.40538589]
 [0.08725644 0.3412364  0.12729788 0.44420928]
 [0.00252076 0.00246121 0.29591863 0.6990994 ]
 [0.001262   0.00371997 0.21329232 0.78172571]]",(0.467498238437-0j)
101,101,The bee hovered above the flower. It was gathering nectar.,0.7251546392981467,0.7251546424247495,-3.5744355359222046,2.72037153350203,"[[0.0536057  0.45641214 0.05161327 0.43836889]
 [0.3597371  0.15028073 0.34447135 0.14551081]
 [0.00220262 0.02191296 0.10301636 0.87286807]
 [0.01660211 0.00751346 0.68760635 0.28827808]]",(0.171652665333-0j)
102,102,The storm posed a threat to the commercial flight. It was full of passengers.,0.069562683881631,0.0695626883456169,-0.8760218964646653,0.3419235110208693,"[[0.58490686 0.21986526 0.15125898 0.0439689 ]
 [0.652021   0.15275112 0.08318844 0.11203944]
 [0.66060585 0.0586854  0.07555999 0.20514876]
 [0.49012034 0.2291709  0.24508909 0.03561966]]",(0.979227647012+0j)
103,103,The accurate sniper targeted the terrorist. He was a successful marksman.,0.4140079592080076,0.4140079592227574,-4.570021783280379,2.8763637982476533,"[[0.12934891 0.42263462 0.10450067 0.3435158 ]
 [0.1361004  0.41588313 0.11080014 0.33721633]
 [0.15170654 0.496151   0.08214304 0.26999942]
 [0.16016656 0.48769098 0.08673398 0.26540849]]",(0.998612480047+0j)
104,104,The serrated knife severed the swimming fence with minimal effort. It was sharp and precise.,0.73154370457966,0.7315437045794184,-3.7235042808197,2.92617481831887,"[[0.21680928 0.74533732 0.01379362 0.02405977]
 [0.80607049 0.15607612 0.03539395 0.00245944]
 [0.15613258 0.51836488 0.07447032 0.25103222]
 [0.57123575 0.10326171 0.27022869 0.05527385]]",(0.468957398372-0j)
105,105,The storm affected the scheduled flight. It was bringing high winds.,0.9422356785580736,0.9422356786019274,-5.9435601908258056,5.37650892844378,"[[0.0149897  0.94688692 0.00465124 0.03347215]
 [0.35649186 0.60538475 0.00482086 0.03330252]
 [0.01267962 0.75052466 0.00696132 0.2298344 ]
 [0.25343058 0.5097737  0.10788215 0.12891357]]",(0.973669937239+0j)
106,106,The enthusiastic heart pumped blood with assurance. It was a well-functioning organ.,0.8211260107214131,0.8211260106875531,-5.5150723064972595,4.62101451677613,"[[0.08486508 0.83127656 0.01015055 0.07370781]
 [0.28320285 0.63293879 0.02200423 0.06185413]
 [0.05723353 0.58210117 0.0377821  0.3228832 ]
 [0.19062974 0.44870496 0.11457734 0.24608796]]",(0.200870056527-0j)
107,107,The enthusiastic students memorized the imaginative books. They were mastering new subjects.,0.1031252672806869,0.1031252672925124,-0.9723535778554432,0.4125010691801873,"[[0.05132494 0.1044949  0.08253779 0.76164236]
 [0.10169472 0.05412513 0.10471772 0.73946244]
 [0.02179441 0.21519358 0.11206832 0.65094368]
 [0.09104391 0.14594409 0.11536853 0.64764348]]",(0.002862537259-0j)
108,108,The knife scratched the school fence with minimal effort. It was an accurate instrument.,0.2716985598017428,0.271698560037336,-1.6844174924192046,1.084255201664745,"[[0.81115332 0.02120029 0.16377511 0.00387128]
 [0.58622963 0.24612398 0.117635   0.05001139]
 [0.86098088 0.02201888 0.11394755 0.00305269]
 [0.62198305 0.26101671 0.08188158 0.03511866]]",(0.948624126546-0j)
109,109,The sturdy knife sliced through the fence firmly. It was separating the properties.,0.4102689844291151,0.4102689844226562,-2.3518537486001136,1.4542186699574748,"[[0.82860743 0.02510708 0.14384612 0.00243937]
 [0.60326744 0.25044707 0.08219704 0.06408845]
 [0.58578349 0.02311539 0.38667005 0.00443107]
 [0.41589907 0.19299981 0.26956541 0.12153571]]",(0.197453882287+0j)
110,110,The active birds reached for the exotic seeds. They were mouth-watering.,0.2280271943354163,0.2280271943003812,-2.5462926555901064,1.6035664743641098,"[[0.29380137 0.26391515 0.0674964  0.37478707]
 [0.42340977 0.13430676 0.33877962 0.10350385]
 [0.10439531 0.42976688 0.25690246 0.20893535]
 [0.29802942 0.23613278 0.46415997 0.00167783]]",(0.242698908519+0j)
111,111,The hardworking students examined the useful books. They were convincing.,0.8289905741569488,0.8289905741594223,-4.332007076515671,3.3159622966376903,"[[0.27401558 0.33149652 0.19581038 0.19867751]
 [0.56238211 0.04313    0.34315645 0.05133144]
 [0.02159825 0.05494974 0.44822772 0.4752243 ]
 [0.06715342 0.00939457 0.83838514 0.08506688]]",(0.102050288534-0j)
112,112,The swift birds experimented with the tough seeds. They were looking for new flavors.,0.5607742760841644,0.5607742760725098,-2.863829358552419,2.2430971043513903,"[[0.29816732 0.10595021 0.40524263 0.19063983]
 [0.12004982 0.28406771 0.06648136 0.52940111]
 [0.01072224 0.13191344 0.69268772 0.1646766 ]
 [0.02797075 0.11466493 0.15856043 0.69880389]]",(0.312206830341+0j)
113,113,The strong sailors dived off the boats. They were lacking necessary supplies.,0.8856549996456156,0.8856549996457246,-5.821766387170095,5.087411395793277,"[[0.19096133 0.10034105 0.4865389  0.22215872]
 [0.29012709 0.00117529 0.70407752 0.0046201 ]
 [0.0810845  0.02746511 0.59641573 0.29503466]
 [0.10609271 0.0024569  0.8881119  0.00333849]]",(0.967853872038+0j)
114,114,The sturdy knife cut through the fence smoothly. It was transparent and thin.,0.3331812539210881,0.3331812538718085,-2.309323646669845,1.3999205229439124,"[[0.18340569 0.19957409 0.31739573 0.29962448]
 [0.03665469 0.34632509 0.36312397 0.25389625]
 [0.46095955 0.27200037 0.03984188 0.22719821]
 [0.25100839 0.48195153 0.14877027 0.11826981]]",(0.689652652179-0j)
115,115,The turbulent storm devastated the international flight. It was carrying cargo.,0.7607904510282721,0.7607904512244781,-3.8570929865188743,3.043161804898588,"[[0.00418623 0.02161338 0.15940858 0.8147918 ]
 [0.02025539 0.00554423 0.76633468 0.20786571]
 [0.07727407 0.39580783 0.08632075 0.44059735]
 [0.37198901 0.1010929  0.41460106 0.11231704]]",(0.128789034248-0j)
116,116,The indomitable heart pumped blood with care. It was a driven muscle.,0.7634436399363393,0.7634436399209741,-5.730692180812772,4.795611420304789,"[[0.07964789 0.77909008 0.01564644 0.12561558]
 [0.30508113 0.55365685 0.0429917  0.09827032]
 [0.07099255 0.71253949 0.02430179 0.19216617]
 [0.26703725 0.51649479 0.08103558 0.13543238]]",(0.661148415984+0j)
117,117,The storm alarm the commercial flight. It was carrying essential supplies.,0.7070672176710352,0.7070672176757873,-3.3356321930049893,2.4473221482983125,"[[0.00922509 0.07723338 0.09913977 0.81440176]
 [0.06025702 0.02620145 0.63803199 0.27550954]
 [0.07293614 0.60167912 0.03542873 0.28995601]
 [0.47101371 0.20360155 0.22727529 0.09810945]]",(0.482668924224+0j)
118,118,The birds chewed on the falling seeds. They were in search of sustenance.,0.698712774595653,0.6987127745979831,-3.872861217966925,2.9775568043395624,"[[3.72468938e-02 5.74076461e-05 6.98770182e-01 2.63925516e-01]
 [2.38438016e-02 1.34604999e-02 2.62501827e-01 7.00193872e-01]
 [1.37733494e-01 1.02935707e-01 5.98283582e-01 1.61047217e-01]
 [4.93757944e-02 1.91293407e-01 2.36969834e-01 5.22360965e-01]]",(0.907528835135+0j)
119,119,The winning sniper assassinated the ruthless terrorist. He was a successful marksman.,0.7143401967121167,0.7143401967254374,-5.210013304329053,4.06586930718198,"[[0.27996124 0.71578702 0.00144682 0.00280492]
 [0.29469999 0.70104827 0.001378   0.00287374]
 [0.16724939 0.43095574 0.11415867 0.2876362 ]
 [0.1787183  0.41948682 0.11735969 0.28443518]]",(0.074609227193-0j)
120,120,The tireless bee worked on the productive flower. It was producing nectar.,0.7121922082008164,0.7121922082455732,-3.9045223744693094,2.8487688329825307,"[[0.12802663 0.44940249 0.09738401 0.32518687]
 [0.47500518 0.10242393 0.34277026 0.07980063]
 [0.01806788 0.08751534 0.20734276 0.68707401]
 [0.08219833 0.0233849  0.73557711 0.15883966]]",(0.985840020974+0j)
